id,dispenser,time,temperature_C
807,green,1720731560,19.018987140661668
808,red,1720731564,18.078194856844565
809,blue,1720731564,16.50907998680005
810,green,1720731564,19.09404813687312
811,red,1720731568,18.185910462076684
812,blue,1720731568,20.122813078761762
813,green,1720731568,17.805332215853316
814,red,1720731572,18.06172695742802
815,blue,1720731572,18.609646195198103
816,green,1720731572,19.24559596728167
817,red,1720731576,19.71851299768106
818,blue,1720731576,16.778513285321708
819,green,1720731576,18.3548931125242
820,red,1720731580,17.395676179165655
821,blue,1720731580,18.15406758957604
822,green,1720731580,17.40070537753263
823,red,1720731584,18.432627771395293
824,blue,1720731584,19.808329443407324
825,green,1720731584,17.331126813301562
826,red,1720731588,16.626080493710482
827,blue,1720731588,17.62396620371801
828,green,1720731588,19.25948388783669
829,red,1720731592,17.382352251918796
830,blue,1720731592,19.478043972341602
831,green,1720731592,18.589852364458526
832,red,1720731596,18.042545912653903
833,blue,1720731596,18.36423665810297
834,green,1720731596,19.331104624411935
835,red,1720731600,18.077136344721982
836,blue,1720731600,18.10088727620363
837,green,1720731600,19.035151249969616
838,red,1720731604,17.518027867785374
839,blue,1720731604,16.884985697982007
840,green,1720731604,18.418305433525894
841,red,1720731608,17.993220561161852
842,blue,1720731608,17.46296273531046
843,green,1720731608,19.552877564421664
844,red,1720731612,18.577620299896864
845,blue,1720731612,17.029422166975372
846,green,1720731612,18.31413905840864
847,red,1720731616,16.822057406151398
848,blue,1720731616,17.294821172382324
849,green,1720731616,15.995265448496562
850,red,1720731620,18.72239886008497
851,blue,1720731620,18.946660194419213
852,green,1720731620,18.599073483731047
853,red,1720731624,19.193609346761423
854,blue,1720731624,18.48580711185959
855,green,1720731624,17.826234473873356
856,red,1720731628,17.652142569339283
857,blue,1720731628,17.91642883359558
858,green,1720731628,17.753620043773246
859,red,1720731632,18.94721081695494
860,blue,1720731632,18.344516666619494
861,green,1720731632,18.56862572080962
862,red,1720731636,18.198644891486467
863,blue,1720731636,17.25843883863105
864,green,1720731636,18.039254755097904
865,red,1720731640,19.758345775714606
866,blue,1720731640,16.642210128926095
867,green,1720731640,17.43195012174537
868,red,1720731644,20.23495364558147
869,blue,1720731644,18.44369685208785
870,green,1720731644,19.655184759642285
871,red,1720731648,21.616192778161142
872,blue,1720731648,17.695516286310056
873,green,1720731648,19.11993856962382
874,red,1720731652,17.191700270224853
875,blue,1720731652,17.206653052996156
876,green,1720731652,17.858983344458963
877,red,1720731656,18.508268531732558
878,blue,1720731656,16.282808048239616
879,green,1720731656,16.50169566422937
880,red,1720731660,18.98692505994765
881,blue,1720731660,18.46534317317971
882,green,1720731660,16.276014403332525
883,red,1720731664,19.054117039857932
884,blue,1720731664,16.43771924783818
885,green,1720731664,18.189044831054858
886,red,1720731668,18.224036095461184
887,blue,1720731668,17.45747301656269
888,green,1720731668,18.79154987627727
889,red,1720731672,17.769009507995136
890,blue,1720731672,18.45237165435804
891,green,1720731672,17.514165976507424
892,red,1720731676,19.425856710050564
893,blue,1720731676,18.320989850607813
894,green,1720731676,17.777069856711464
895,red,1720731680,19.630141669934822
896,blue,1720731680,18.80406227193649
897,green,1720731680,18.5005871566604
898,red,1720731684,17.794492853061314
899,blue,1720731684,17.325590579549417
900,green,1720731684,17.826518499481928
901,red,1720731688,19.845403911735765
902,blue,1720731688,17.46833013447209
903,green,1720731688,17.883815461229933
904,red,1720731692,16.630516782070217
905,blue,1720731692,18.52209870158657
906,green,1720731692,18.67389322378394
907,red,1720731696,18.660269107926553
908,blue,1720731696,17.209485927948233
909,green,1720731696,19.544075692088846
910,red,1720731700,15.412303324084991
911,blue,1720731700,18.703236521488787
912,green,1720731700,19.2206814481616
913,red,1720731704,18.891969573629446
914,blue,1720731704,18.72738133069117
915,green,1720731704,16.603173364787096
916,red,1720731708,17.01028825969089
917,blue,1720731708,18.824205547299076
918,green,1720731708,18.75235972371127
919,red,1720731712,16.98500380278017
920,blue,1720731712,17.592336463738068
921,green,1720731712,17.284959950436896
922,red,1720731716,20.031834365375467
923,blue,1720731716,17.625003965432594
924,green,1720731716,16.547474628865963
925,red,1720731720,16.637419247613018
926,blue,1720731720,16.539210929998085
927,green,1720731720,19.27867992745737
928,red,1720731724,16.283360380871787
929,blue,1720731724,18.854974761584412
930,green,1720731724,18.30883727286641
931,red,1720731728,16.734345503142126
932,blue,1720731728,17.95316715059269
933,green,1720731728,17.28990398330391
934,red,1720731732,17.47359018227774
935,blue,1720731732,17.35156638419118
936,green,1720731732,17.780562132892573
937,red,1720731736,16.623111975760178
938,blue,1720731736,16.47038605505769
939,green,1720731736,16.774943608400676
940,red,1720731740,17.38049668349543
941,blue,1720731740,20.1178353771935
942,green,1720731740,17.260571567693646
943,red,1720731744,18.63938464552442
944,blue,1720731744,18.494462378144735
945,green,1720731744,17.83136597055723
946,red,1720731748,18.104456091523176
947,blue,1720731748,16.387748689998165
948,green,1720731748,18.71720110688196
949,red,1720731752,18.53380815157454
950,blue,1720731752,18.634575226952695
951,green,1720731752,19.190065182513226
952,red,1720731756,16.69210014258185
953,blue,1720731756,17.290105164709722
954,green,1720731756,19.275471177464887
955,red,1720731760,17.75583673575974
956,blue,1720731760,16.80230718777425
957,green,1720731760,18.360767130135866
958,red,1720731764,18.70871668175815
959,blue,1720731764,18.495145034357215
960,green,1720731764,17.317196936533342
961,red,1720731768,18.131220584757408
962,blue,1720731768,16.378076910642516
963,green,1720731768,18.27845903370061
964,red,1720731772,17.317795601074035
965,blue,1720731772,18.32688842519213
966,green,1720731772,17.584260754761697
967,red,1720731776,19.35126343876037
968,blue,1720731776,18.97879394998958
969,green,1720731776,18.38573999858742
970,red,1720731780,18.28956612806328
971,blue,1720731780,16.00106435150114
972,green,1720731780,20.46656876008397
973,red,1720731784,18.655347389006803
974,blue,1720731784,17.319483520664487
975,green,1720731784,18.458262328895394
976,red,1720731788,19.534122962966983
977,blue,1720731788,18.030048309006126
978,green,1720731788,18.954543191041882
979,red,1720731792,15.810291095237575
980,blue,1720731792,18.10666784040094
981,green,1720731792,18.484772319956082
982,red,1720731796,18.402407708693147
983,blue,1720731796,15.850439357894043
984,green,1720731796,19.1034053719738
985,red,1720731800,17.75283385015625
986,blue,1720731800,18.312575992515267
987,green,1720731800,15.705976767602982
988,red,1720731804,16.11322092755749
989,blue,1720731804,17.74005097022302
990,green,1720731804,18.56076848318562
991,red,1720731808,19.05212316979182
992,blue,1720731808,18.646821899446728
993,green,1720731808,17.805957473065572
994,red,1720731812,20.002666260434342
995,blue,1720731812,17.338080939554644
996,green,1720731812,17.823515950558143
997,red,1720731816,17.566261125284278
998,blue,1720731816,16.61201224526919
999,green,1720731816,17.342696506544158
1000,red,1720731820,18.34419487438451
1001,blue,1720731820,17.023086723098995
1002,green,1720731820,19.43131111400831
1003,red,1720731824,17.204304345425587
1004,blue,1720731824,18.336166491441702
1005,green,1720731824,19.229083083976054
1006,red,1720731828,17.60102963913333
1007,blue,1720731828,18.04094921191168
1008,green,1720731828,17.238025093427165
1009,red,1720731832,17.267898880221487
1010,blue,1720731832,17.212263912969615
1011,green,1720731832,18.300432894030422
1012,red,1720731836,18.673289827834104
1013,blue,1720731836,16.935295611465417
1014,green,1720731836,16.30872772724004
1015,red,1720731840,17.694084462466492
1016,blue,1720731840,17.818770566994136
1017,green,1720731840,18.065235270667408
1018,red,1720731844,18.383558979364725
1019,blue,1720731844,17.61767535205194
1020,green,1720731844,17.25320652607991
1021,red,1720731848,18.134431368493892
1022,blue,1720731848,18.481596759972742
1023,green,1720731848,16.956386171114655
1024,red,1720731852,16.570222015914435
1025,blue,1720731852,18.514607602961398
1026,green,1720731852,17.40360051216815
1027,red,1720731856,16.013480833186556
1028,blue,1720731856,16.854120425541886
1029,green,1720731856,17.601413274139354
1030,red,1720731860,17.16609935129511
1031,blue,1720731860,18.015524521100765
1032,green,1720731860,19.209581253259962
1033,red,1720731864,19.116764997304845
1034,blue,1720731864,18.033787139346778
1035,green,1720731864,19.42876090389602
1036,red,1720731868,19.930528585870945
1037,blue,1720731868,19.147822314739702
1038,green,1720731868,18.377034540720274
1039,red,1720731872,18.162396815892183
1040,blue,1720731872,18.214248961811958
1041,green,1720731872,18.010453631353684
1042,red,1720731876,17.960022503267624
1043,blue,1720731876,18.499781767035948
1044,green,1720731876,18.03338440132858
1045,red,1720731880,17.864333775701915
1046,blue,1720731880,18.935723782488456
1047,green,1720731880,18.79641243540345
1048,red,1720731884,17.564136845973625
1049,blue,1720731884,17.62722100659913
1050,green,1720731884,16.61625737622939
1051,red,1720731888,16.215828070644314
1052,blue,1720731888,17.500212000479397
1053,green,1720731888,20.09836687132351
1054,red,1720731892,19.77924858481675
1055,blue,1720731892,17.63422350653206
1056,green,1720731892,18.09685507093788
1057,red,1720731896,18.88447226162258
1058,blue,1720731896,18.82909836177376
1059,green,1720731896,17.015852397606093
1060,red,1720731900,18.297490470083844
1061,blue,1720731900,19.867376326064658
1062,green,1720731900,17.45041281251728
1063,red,1720731904,19.004976601051723
1064,blue,1720731904,17.345983572858394
1065,green,1720731904,17.7009325759455
1066,red,1720731908,17.10278582571978
1067,blue,1720731908,17.461971983848244
1068,green,1720731908,17.776053200441325
1069,red,1720731912,20.206004326918297
1070,blue,1720731912,17.147521046849146
1071,green,1720731912,18.577573683205376
1072,red,1720731916,19.006467539613755
1073,blue,1720731916,16.20510052367069
1074,green,1720731916,17.86443476114661
1075,red,1720731920,17.46608845189959
1076,blue,1720731920,19.44059499035928
1077,green,1720731920,16.628736418051766
1078,red,1720731924,19.2661930402472
1079,blue,1720731924,19.131667436037013
1080,green,1720731924,19.71413835912208
1081,red,1720731928,17.216199670617033
1082,blue,1720731928,18.935704238968015
1083,green,1720731928,18.910894398517282
1084,red,1720731932,20.695683866895244
1085,blue,1720731932,16.64400091300901
1086,green,1720731932,18.50265736538959
1087,red,1720731936,19.606585591714747
1088,blue,1720731936,18.125928058166924
1089,green,1720731936,18.93747227551362
1090,red,1720731940,16.911556141641437
1091,blue,1720731940,16.110857702844584
1092,green,1720731940,16.293840709019005
1093,red,1720731944,16.916880607637797
1094,blue,1720731944,18.305360428806235
1095,green,1720731944,17.360655976475314
1096,red,1720731948,18.0747084433334
1097,blue,1720731948,19.24711006237513
1098,green,1720731948,17.894454874514807
1099,red,1720731952,18.358301523210347
1100,blue,1720731952,18.207289552789934
1101,green,1720731952,17.28540711077926
1102,red,1720731956,17.73366988746007
1103,blue,1720731956,18.547893850652297
1104,green,1720731956,17.654721842632792
1105,red,1720731960,19.02953755931592
1106,blue,1720731960,18.948602249203265
1107,green,1720731960,20.38077515944132
1108,red,1720731964,19.118557707008037
1109,blue,1720731964,18.834392836116102
1110,green,1720731964,17.569743493901974
1111,red,1720731968,18.095938490513365
1112,blue,1720731968,16.773175060632905
1113,green,1720731968,17.706327999469636
1114,red,1720731972,17.970272157148703
1115,blue,1720731972,17.56937530681198
1116,green,1720731972,19.00955579198822
1117,red,1720731976,18.961192948386422
1118,blue,1720731976,17.680193282372045
1119,green,1720731976,19.27510793573704
1120,red,1720731980,17.242126501979005
1121,blue,1720731980,19.48823962788722
1122,green,1720731980,17.225156044560194
1123,red,1720731984,18.943488246541534
1124,blue,1720731984,17.374791591245618
1125,green,1720731984,17.11096391199265
1126,red,1720731988,18.755993812026777
1127,blue,1720731988,18.248713200629375
1128,green,1720731988,17.08354294521674
1129,red,1720731992,17.42339160662872
1130,blue,1720731992,17.20893571429149
1131,green,1720731992,18.34201545484894
1132,red,1720731996,17.317861108992258
1133,blue,1720731996,16.38937875057679
1134,green,1720731996,16.98035893193442
1135,red,1720732000,20.011844590031707
1136,blue,1720732000,19.19943031493844
1137,green,1720732000,19.084463016553233
1138,red,1720732004,17.268044539458675
1139,blue,1720732004,20.160609352194506
1140,green,1720732004,17.70374423147758
1141,red,1720732008,17.958913779497088
1142,blue,1720732008,18.812469015867038
1143,green,1720732008,17.66549615661798
1144,red,1720732012,17.132867034231882
1145,blue,1720732012,17.291503715211178
1146,green,1720732012,17.215797940937556
1147,red,1720732016,16.815527099593893
1148,blue,1720732016,18.408343393284127
1149,green,1720732016,16.13150554490276
1150,red,1720732020,19.346223536754028
1151,blue,1720732020,16.790405736746685
1152,green,1720732020,17.283270240407653
1153,red,1720732024,17.292892952858473
1154,blue,1720732024,18.163481899160505
1155,green,1720732024,18.493242155914142
1156,red,1720732028,17.11651682386739
1157,blue,1720732028,16.50753577949961
1158,green,1720732028,18.620645582272772
1159,red,1720732032,17.362559908082225
1160,blue,1720732032,16.58538827730298
1161,green,1720732032,18.719776761404542
1162,red,1720732036,18.786236500432903
1163,blue,1720732036,18.31687092729463
1164,green,1720732036,17.652598695004244
1165,red,1720732040,16.992076906917397
1166,blue,1720732040,17.64034595304427
1167,green,1720732040,17.228695300120417
1168,red,1720732044,18.849914457148717
1169,blue,1720732044,19.934192605894385
1170,green,1720732044,19.68227961944374
1171,red,1720732048,19.629534921242747
1172,blue,1720732048,17.954060007044582
1173,green,1720732048,18.176900788924076
1174,red,1720732052,18.528542610003633
1175,blue,1720732052,18.11314363917592
1176,green,1720732052,18.242579988929158
1177,red,1720732056,19.846398382539995
1178,blue,1720732056,18.000567281365246
1179,green,1720732056,18.653454829362925
1180,red,1720732060,17.4836876483231
1181,blue,1720732060,19.17203668218762
1182,green,1720732060,18.43389941467866
1183,red,1720732064,16.985408104401415
1184,blue,1720732064,19.33169012449556
1185,green,1720732064,18.49046227611062
1186,red,1720732068,18.255746758849604
1187,blue,1720732068,17.971113938007193
1188,green,1720732068,18.248855673272132
1189,red,1720732072,18.098461388128307
1190,blue,1720732072,19.572598332555263
1191,green,1720732072,15.950619086017634
1192,red,1720732076,19.440332702681193
1193,blue,1720732076,18.545533386991043
1194,green,1720732076,17.76740693665151
1195,red,1720732080,17.98254974684704
1196,blue,1720732080,20.27678101083193
1197,green,1720732080,18.648097608540823
1198,red,1720732084,18.19591564316407
1199,blue,1720732084,18.241676102403872
1200,green,1720732084,18.436329525204858
1201,red,1720732088,18.800043846641078
1202,blue,1720732088,19.00674992271085
1203,green,1720732088,19.128436676425785
1204,red,1720732092,17.4736895782232
1205,blue,1720732092,20.873897311199354
1206,green,1720732092,18.805803557983833
1207,red,1720732096,17.479249285646375
1208,blue,1720732096,20.44057654709509
1209,green,1720732096,15.994191740865926
1210,red,1720732100,16.877323501699394
1211,blue,1720732100,18.5069703814482
1212,green,1720732100,19.813900385336975
1213,red,1720732104,17.251647837982972
1214,blue,1720732104,18.844360949366504
1215,green,1720732104,18.96992607366704
1216,red,1720732108,18.66010154988489
1217,blue,1720732108,17.958093127642268
1218,green,1720732108,19.418423100815925
1219,red,1720732112,18.327745605471787
1220,blue,1720732112,18.754893191942543
1221,green,1720732112,17.923756552271566
1222,red,1720732116,16.431001083783098
1223,blue,1720732116,18.224552722131847
1224,green,1720732116,17.635027582467306
1225,red,1720732120,17.879172722475978
1226,blue,1720732120,20.19445752839267
1227,green,1720732120,18.343134969203312
1228,red,1720732124,19.236558285762577
1229,blue,1720732124,17.40654486283743
1230,green,1720732124,17.373076893225424
1231,red,1720732128,19.194916888519014
1232,blue,1720732128,17.924113641781354
1233,green,1720732128,17.42077167931525
1234,red,1720732132,18.230420160586892
1235,blue,1720732132,16.48610315623777
1236,green,1720732132,19.426567760265538
1237,red,1720732136,18.903964090220917
1238,blue,1720732136,17.693222282735963
1239,green,1720732136,18.767842725166805
1240,red,1720732140,19.517758217705417
1241,blue,1720732140,18.76154274835962
1242,green,1720732140,18.14283980680568
1243,red,1720732144,16.78984912091419
1244,blue,1720732144,16.978022743422912
1245,green,1720732144,17.42953557511213
1246,red,1720732148,20.074077156668288
1247,blue,1720732148,18.34266845052606
1248,green,1720732148,18.33761586320712
1249,red,1720732152,18.404888110171115
1250,blue,1720732152,15.829691000761663
1251,green,1720732152,17.155207372502254
1252,red,1720732156,19.151293433515445
1253,blue,1720732156,17.733791131610154
1254,green,1720732156,19.581361915714428
1255,red,1720732160,17.796364832962354
1256,blue,1720732160,17.456490368782358
1257,green,1720732160,19.588024311087864
1258,red,1720732164,17.97072019743861
1259,blue,1720732164,17.794014378675822
1260,green,1720732164,20.00874638135786
1261,red,1720732168,19.87617780471385
1262,blue,1720732168,19.58692731044683
1263,green,1720732168,17.30275299847666
1264,red,1720732172,18.265100342804377
1265,blue,1720732172,18.925418852056833
1266,green,1720732172,16.360245902461966
1267,red,1720732176,15.051101616287088
1268,blue,1720732176,18.768526109699707
1269,green,1720732176,20.100905699396804
1270,red,1720732180,17.94872478983499
1271,blue,1720732180,16.442659126106527
1272,green,1720732180,18.64596324559967
1273,red,1720732184,18.562709109228386
1274,blue,1720732184,18.292095033487755
1275,green,1720732184,16.659602335862136
1276,red,1720732188,19.587377574598744
1277,blue,1720732188,16.837349006711506
1278,green,1720732188,19.965954313571675
1279,red,1720732192,17.802134375932038
1280,blue,1720732192,16.5910402160625
1281,green,1720732192,17.414014461411675
1282,red,1720732196,17.467235823159676
1283,blue,1720732196,18.24516812692017
1284,green,1720732196,17.36118746576114
1285,red,1720732200,19.617978186917583
1286,blue,1720732200,18.058096239746238
1287,green,1720732200,17.90344166192299
1288,red,1720732204,16.22714350403757
1289,blue,1720732204,16.063743274719137
1290,green,1720732204,16.011856355123875
1291,red,1720732208,18.615022654054233
1292,blue,1720732208,17.56399027687053
1293,green,1720732208,18.479691332798687
1294,red,1720732212,19.77544388589527
1295,blue,1720732212,18.50265844988298
1296,green,1720732212,19.401013430373897
1297,red,1720732216,16.475826929318043
1298,blue,1720732216,17.781739185478934
1299,green,1720732216,16.64493127092275
1300,red,1720732220,18.755234060829338
1301,blue,1720732220,19.880948842147248
1302,green,1720732220,18.251326260068797
1303,red,1720732224,19.93178711439233
1304,blue,1720732224,17.96681556667051
1305,green,1720732224,17.15083357997432
1306,red,1720732228,18.32992477083198
1307,blue,1720732228,18.24094201067924
1308,green,1720732228,19.357953769366055
1309,red,1720732232,17.044501089028493
1310,blue,1720732232,18.84901399514802
1311,green,1720732232,18.791148535749397
1312,red,1720732236,17.038020081888874
1313,blue,1720732236,17.17103289535825
1314,green,1720732236,17.535939975549176
1315,red,1720732240,19.482868963448844
1316,blue,1720732240,20.50244632157972
1317,green,1720732240,18.186688705853925
1318,red,1720732244,18.413493225404594
1319,blue,1720732244,16.68355083705187
1320,green,1720732244,16.65859631105384
1321,red,1720732248,19.077752196317682
1322,blue,1720732248,17.512343227958024
1323,green,1720732248,16.793705796715734
1324,red,1720732252,17.48961878756602
1325,blue,1720732252,17.778317076440462
1326,green,1720732252,16.085982876367353
1327,red,1720732256,17.577081857674543
1328,blue,1720732256,19.093337919349082
1329,green,1720732256,17.267174793112595
1330,red,1720732260,18.21850691742399
1331,blue,1720732260,19.690848862026264
1332,green,1720732260,17.082487939271385
1333,red,1720732264,16.910975028006764
1334,blue,1720732264,17.127616741808456
1335,green,1720732264,17.562021788076272
1336,red,1720732268,17.483245381742798
1337,blue,1720732268,18.41667122557994
1338,green,1720732268,18.93147980385849
1339,red,1720732272,18.10462108152983
1340,blue,1720732272,17.35483323986107
1341,green,1720732272,19.957130181171067
1342,red,1720732276,17.831690669588497
1343,blue,1720732276,17.610991825759253
1344,green,1720732276,19.153882602011468
1345,red,1720732280,18.834459747331522
1346,blue,1720732280,18.426726337786796
1347,green,1720732280,17.61638335994357
1348,red,1720732284,16.866845993363555
1349,blue,1720732284,18.886634168054243
1350,green,1720732284,18.505696438486687
1351,red,1720732288,18.106539663276056
1352,blue,1720732288,18.301654086034276
1353,green,1720732288,18.59505904087832
1354,red,1720732292,18.123534345935415
1355,blue,1720732292,17.1119498012872
1356,green,1720732292,17.72447843426005
1357,red,1720732296,18.33639820206132
1358,blue,1720732296,18.550323815262335
1359,green,1720732296,18.85990645332964
1360,red,1720732300,18.098971720936106
1361,blue,1720732300,19.511105389748252
1362,green,1720732300,17.49857283028057
1363,red,1720732304,18.62917013633638
1364,blue,1720732304,18.834520093170884
1365,green,1720732304,17.288039591932748
1366,red,1720732308,20.522866150236073
1367,blue,1720732308,18.81583563639509
1368,green,1720732308,17.542326331463666
1369,red,1720732312,17.165825149636127
1370,blue,1720732312,18.689291649951244
1371,green,1720732312,18.05992047627062
1372,red,1720732316,17.844393533049228
1373,blue,1720732316,18.19666073269354
1374,green,1720732316,18.884505480602794
1375,red,1720732320,19.069976817771817
1376,blue,1720732320,19.54498529462175
1377,green,1720732320,18.846459604970487
1378,red,1720732324,17.819012456739138
1379,blue,1720732324,18.736905624752808
1380,green,1720732324,20.38451102644068
1381,red,1720732328,17.48326849793016
1382,blue,1720732328,17.927783486967872
1383,green,1720732328,19.21418538427006
1384,red,1720732332,17.24483771188435
1385,blue,1720732332,19.620586812358678
1386,green,1720732332,19.671831362598518
1387,red,1720732336,19.901947108836236
1388,blue,1720732336,19.56939062693977
1389,green,1720732336,17.47996578096071
1390,red,1720732340,16.89311741081864
1391,blue,1720732340,19.36463570497393
1392,green,1720732340,17.47760376039546
1393,red,1720732344,19.84967541730496
1394,blue,1720732344,20.4714354255754
1395,green,1720732344,17.64010905334166
1396,red,1720732348,18.542653503650033
1397,blue,1720732348,18.97248794187467
1398,green,1720732348,18.58948115344338
1399,red,1720732352,18.193529593717717
1400,blue,1720732352,19.621953670694893
1401,green,1720732352,17.977622814449365
1402,red,1720732356,18.59149818754772
1403,blue,1720732356,14.935242434118313
1404,green,1720732356,17.110852304179403
1405,red,1720732360,17.24437507073651
1406,blue,1720732360,17.17331673562312
1407,green,1720732360,17.739877919080683
1408,red,1720732364,18.78609191170843
1409,blue,1720732364,17.45851276788688
1410,green,1720732364,16.467203936385605
1411,red,1720732368,18.474074347057584
1412,blue,1720732368,19.10589966026919
1413,green,1720732368,18.43619826386883
1414,red,1720732372,17.11350129586434
1415,blue,1720732372,18.065837460788618
1416,green,1720732372,19.503627543623832
1417,red,1720732376,18.4321702674646
1418,blue,1720732376,17.056338144891768
1419,green,1720732376,19.624027741099923
1420,red,1720732380,18.569366058022315
1421,blue,1720732380,18.0155625453992
1422,green,1720732380,16.422066439458995
1423,red,1720732384,20.70739927176448
1424,blue,1720732384,19.231396503122827
1425,green,1720732384,19.561468579406444
1426,red,1720732388,19.80612157691665
1427,blue,1720732388,19.031905517955877
1428,green,1720732388,18.400223706996435
1429,red,1720732392,18.813277346354642
1430,blue,1720732392,19.350820019189655
1431,green,1720732392,16.902348228147346
1432,red,1720732396,18.696559213632735
1433,blue,1720732396,17.461939687901936
1434,green,1720732396,17.77360757410476
1435,red,1720732400,18.59720988160679
1436,blue,1720732400,17.246133788265663
1437,green,1720732400,18.82021983124736
1438,red,1720732404,18.25194425604934
1439,blue,1720732404,19.03845771441938
1440,green,1720732404,16.993483262000098
1441,red,1720732408,18.44793012858581
1442,blue,1720732408,16.324856273937783
1443,green,1720732408,17.692320218844444
1444,red,1720732412,17.75151836383924
1445,blue,1720732412,17.558523025049897
1446,green,1720732412,17.345866246185036
1447,red,1720732416,17.02912495618981
1448,blue,1720732416,20.51815017632835
1449,green,1720732416,17.93993230042564
1450,red,1720732420,18.3813947621369
1451,blue,1720732420,18.927706868966794
1452,green,1720732420,17.459584618989386
1453,red,1720732424,18.714683718145235
1454,blue,1720732424,20.367419478071046
1455,green,1720732424,18.630801936143236
1456,red,1720732428,18.505047087071393
1457,blue,1720732428,18.80115343382335
1458,green,1720732428,18.972417697244886
1459,red,1720732432,17.63440115237491
1460,blue,1720732432,16.73260872963994
1461,green,1720732432,17.996456927473222
1462,red,1720732436,18.034092713043044
1463,blue,1720732436,18.95194063882172
1464,green,1720732436,18.321008243661904
1465,red,1720732440,17.870696184092633
1466,blue,1720732440,17.16550017950022
1467,green,1720732440,18.62198446599766
1468,red,1720732444,19.605215217318044
1469,blue,1720732444,17.232773397875317
1470,green,1720732444,18.235594960890534
1471,red,1720732448,17.479628578673193
1472,blue,1720732448,19.783789879882402
1473,green,1720732448,19.357375295157702
1474,red,1720732452,18.07411533386992
1475,blue,1720732452,18.384037073989983
1476,green,1720732452,17.049507598161235
1477,red,1720732456,17.913901024065193
1478,blue,1720732456,19.072578828755205
1479,green,1720732456,18.169714937543016
1480,red,1720732460,20.08994930365338
1481,blue,1720732460,19.47021715692564
1482,green,1720732460,19.509225031427054
1483,red,1720732464,17.989059292081777
1484,blue,1720732464,18.240738001566303
1485,green,1720732464,17.465868209552614
1486,red,1720732468,19.702289221419136
1487,blue,1720732468,17.987030094245505
1488,green,1720732468,17.574109633101102
1489,red,1720732472,18.25048227467399
1490,blue,1720732472,20.115624012218795
1491,green,1720732472,17.63796162016843
1492,red,1720732476,16.706230158395385
1493,blue,1720732476,19.880542277211056
1494,green,1720732476,18.015402930342727
1495,red,1720732480,18.17810535611879
1496,blue,1720732480,19.233235473568534
1497,green,1720732480,19.84696379917667
1498,red,1720732484,16.936319988637344
1499,blue,1720732484,18.816784160434267
1500,green,1720732484,19.271480390425214
1501,red,1720732488,19.132234618763352
1502,blue,1720732488,19.732850090025593
1503,green,1720732488,19.407276226202068
1504,red,1720732492,16.221396998695845
1505,blue,1720732492,19.76464927476128
1506,green,1720732492,17.733498864145435
1507,red,1720732496,16.955425075018745
1508,blue,1720732496,17.61311379446443
1509,green,1720732496,18.23004105147838
1510,red,1720732500,16.89011134439091
1511,blue,1720732500,18.337288457510372
1512,green,1720732500,16.418822827329528
1513,red,1720732504,16.400135921557624
1514,blue,1720732504,17.064897770582007
1515,green,1720732504,15.462169040660402
1516,red,1720732508,18.006255852114453
1517,blue,1720732508,18.570140065221377
1518,green,1720732508,18.45786101103951
1519,red,1720732512,19.16037128652107
1520,blue,1720732512,18.014244180271785
1521,green,1720732512,18.630385882713597
1522,red,1720732516,17.619139457980555
1523,blue,1720732516,18.022991528206195
1524,green,1720732516,20.521654104979348
1525,red,1720732520,17.67806581745895
1526,blue,1720732520,17.29406716911732
1527,green,1720732520,17.70199804744189
1528,red,1720732524,19.428386656138755
1529,blue,1720732524,17.31590751398496
1530,green,1720732524,18.379940804228493
1531,red,1720732528,18.86309017004039
1532,blue,1720732528,17.23287589421828
1533,green,1720732528,18.12237171958764
1534,red,1720732532,18.111794930823827
1535,blue,1720732532,18.915575510295604
1536,green,1720732532,18.310095869972383
1537,red,1720732536,18.616129517030192
1538,blue,1720732536,18.00270099148752
1539,green,1720732536,18.36896393811118
1540,red,1720732540,19.316558863182216
1541,blue,1720732540,19.58410129892172
1542,green,1720732540,18.30701846216497
1543,red,1720732544,18.146806855657463
1544,blue,1720732544,17.720997863052368
1545,green,1720732544,18.736058040194557
1546,red,1720732548,17.882802815214173
1547,blue,1720732548,17.71836818106009
1548,green,1720732548,19.264304177082483
1549,red,1720732552,17.38605943067104
1550,blue,1720732552,17.977945125124062
1551,green,1720732552,17.938749831459095
1552,red,1720732556,17.627981225095578
1553,blue,1720732556,18.52445131709435
1554,green,1720732556,18.31436670869277
1555,red,1720732560,18.747418638872993
1556,blue,1720732560,18.382591612277864
1557,green,1720732560,17.616461794743476
1558,red,1720732564,18.2284942416359
1559,blue,1720732564,20.13940336284495
1560,green,1720732564,17.76160656834309
1561,red,1720732568,18.800887421729303
1562,blue,1720732568,17.312914821103654
1563,green,1720732568,19.101833377647868
1564,red,1720732572,18.104570788873072
1565,blue,1720732572,19.303254182301146
1566,green,1720732572,18.55719789403239
1567,red,1720732576,19.270330046564798
1568,blue,1720732576,18.184992816652716
1569,green,1720732576,17.953184520512583
1570,red,1720732580,19.360151484625348
1571,blue,1720732580,18.57891282709134
1572,green,1720732580,20.01398386655781
1573,red,1720732584,17.90729695122256
1574,blue,1720732584,17.918721047410333
1575,green,1720732584,18.964718124463325
1576,red,1720732588,18.916459393359496
1577,blue,1720732588,18.399698482693434
1578,green,1720732588,17.21051155226317
1579,red,1720732592,19.863525726902942
